"time(long)","rating","title","text","reply"
"1496552400000","3","","It is fun BUT the game is not sensitive enough when I tap sometimes it does not respond I don't have this problem with piano tiles two or something And sometimes when we are battling or something the tiles suddenly stop for a split second and when it starts again I missed the tiles already and I lose even though I have the chance of winning  This is the only game I gave three stars to so please fix it  The good thing about this game is that this game as it has a very unique feature of a multi player mode and I like it. It makes it more interesting(only that the perfect line is too low) it is also very convenient that the hearts refill very fast. Thank you for these features.",""
"1496552400000","5","","Hi",""
"1496552400000","5","","It's perfect",""
"1496552400000","4","","Nice tunes",""
"1496552400000","4","","To many ads",""
"1496466000000","5","","Good",""
"1496466000000","5","","Love it",""
"1496466000000","3","","Good",""
"1496466000000","5","","Kiddo Odin",""
"1496466000000","5","","Love it",""
"1496466000000","5","","Great/alsome",""
"1496466000000","2","","Please fix the bugs",""
"1496466000000","5","","I love it",""
"1496466000000","5","","Love it",""
"1496466000000","5","","Sogate",""
"1496466000000","5","","This was a awesome game and I love it all of it",""
"1496466000000","4","","It is OK I paly it in the morning",""
"1496466000000","5","","Nice game... Keep it up!!! 😉😉😉😉",""
"1496466000000","5","","It's awesomeawesome",""
"1496466000000","5","","Fun game",""
"1496466000000","5","","Good game! I have lots of fun playing it when i'm bored.",""
"1496466000000","5","","Me my mom and my friends, we will tap on something and say we didn't tap on it. it makes us really mad when we are doing a contest. and it takes away our jems we don't want to watch videos all the time.",""
"1496466000000","5","","cool",""
"1496466000000","5","","I love the game on my moms phone I got all crowns now she is on 100 it is cool",""
"1496466000000","5","","Xoxo",""
"1496466000000","5","","It go's quick",""
"1496466000000","5","","Lit🔥",""
"1496466000000","5","","Piano magic tiles 3 is a wonderful game!",""
"1496466000000","5","","E this game so addictive 💜",""
"1496466000000","5","","Best game",""
"1496466000000","5","","Super b Super  .",""
"1496466000000","5","","its fun",""
"1496466000000","5","","I didn't even download it yet fools😈😈😈😈😈😈😈😈",""
"1496466000000","5","","Very challenging",""
"1496466000000","1","","😠😠😠😠😠😠😠😠😠😠",""
"1496466000000","5","","So much fun",""
"1496466000000","5","","It gives you a real deal of playing the acual insterment.",""
"1496466000000","5","","I love this game",""
"1496466000000","5","","I wuv it",""
"1496466000000","3","","The game is good overall but I have a few issues with this game. Firstly, the registration input in this game is not good. Half of my tap isn't being registered and makes the game really frustrating. Also, I am not sure if it was intentional but when playing the game it, the frame rate would go down hence I can't get the rhythm down. All in all I love this game but these few issues are hindering it.",""
"1496466000000","5","","Amazing you should get it it's very entertaining and enjoyable",""
"1496466000000","5","","Awesome sauce boy",""
"1496466000000","5","","AWESOME!!!!",""
"1496466000000","1","","Loss of time 😡😡😡😡😡😡",""
"1496466000000","5","","Very pretty in pastel colors and music choices.",""
"1496466000000","5","","This game is awesome",""
"1496466000000","5","","It's a epic game",""
"1496466000000","5","","awesome.",""
"1496466000000","5","","Like it.......",""
"1496466000000","5","","Its meee",""
"1496466000000","5","","It is awesome and Interesting to",""
"1496466000000","5","","I l",""
"1496466000000","3","","The game glitches too much in Battle Mode when the background color changes. There's no need for that.",""
"1496466000000","5","","Awesome",""
"1496466000000","5","","It is fun",""
"1496466000000","5","","This game is veryyyyyy awsome. I realy realy love it. I want to play it every day",""
"1496466000000","5","","awesome",""
"1496466000000","5","","I love this game and also because the amount of diamonds it give you for when you got to the next level😃",""
"1496466000000","5","","It is great",""
"1496466000000","5","","I loveee this gameee. Thank you for the developer!",""
"1496466000000","5","","Its very addictive.",""
"1496466000000","4","","Nice game😀😀",""
"1496466000000","5","","Magic Tiles. Nice",""
"1496466000000","5","","Awwwwwwsome just love it",""
"1496466000000","5","","Loved this game",""
"1496466000000","5","","It's beautiful and awesome. I love this game and all of its content including the sound track.",""
"1496466000000","5","","Cool",""
"1496466000000","5","","Awesomeness and cool😎😎😎😎😎😎😎😎😎😎😎😄😄😄😄😄😆😆😆😆",""
"1496466000000","3","","It nice",""
"1496466000000","5","","It is good for a game in all the unther game I played",""
"1496466000000","5","","It is very stress-free. I love the challenge in each song.",""
"1496466000000","5","","It is the best game ever",""
"1496466000000","5","","Haha Bad",""
"1496466000000","5","","I Love It",""
"1496466000000","5","","I love it",""
"1496466000000","5","","😁😁😁",""
"1496466000000","5","","I think this game is very a addictive",""
"1496466000000","5","","Addicting.  I can't stop",""
"1496466000000","5","","GOD",""
"1496466000000","5","","I love it",""
"1496466000000","5","","So much fun",""
"1496466000000","5","","AWESOME",""
"1496466000000","4","","Blah mzgh",""
"1496466000000","5","","Weeeeeee!",""
"1496466000000","5","","Very good",""
"1496466000000","5","","Tuck this😵😵😵😵😵😵😵😵😵😵😳😳😳😳",""
"1496466000000","1","","hated it",""
"1496379600000","5","","Good",""
"1496379600000","5","","Good",""
"1496379600000","5","","Best",""
"1496379600000","5","","Awesome",""
"1496379600000","4","","Loved it",""
"1496379600000","5","","I love it",""
"1496379600000","5","","Wow we we How we we",""
"1496379600000","1","","It  sucks",""
"1496379600000","5","","I love u so much",""
"1496379600000","1","","It went off as soon as I opened it",""
"1496379600000","5","","Nice game",""
"1496379600000","5","","One word love 😉😉😉😉🎗",""
"1496206800000","5","","Awesome great time killer or just listen to yourself play like never before",""
"1496206800000","5","","Perfect",""
"1496206800000","4","","It challenge",""
"1496206800000","4","","I love the game and how there's different levels that you can get  I love the graphics and I love the songs that I have played so far.",""
"1496206800000","5","","This the best game I've played on phone after this game (subway surfers) 😍😍",""
"1496206800000","2","","Hh",""
"1496206800000","5","","It's a exercise for my hands",""
"1496206800000","5","","Popp",""
"1496206800000","5","","i just love going crazy on it... it such soo nice.. 😍",""
"1496206800000","2","","I loved the game but, in Zen Phone Go it doesn't work out. It works at first, but after we can't play because doesn't load and the game leaves de screen from nowhere! Please, fix it!",""
"1496206800000","5","","I love the game it's epic",""
"1496206800000","5","","It is really awesome",""
"1496206800000","5","","I lobe it",""
"1496206800000","5","","Good and nice songs",""
"1496206800000","3","","Copy of piano tiles 2",""
"1496206800000","5","","I love this game",""
"1496206800000","5","","It a good game",""
"1496120400000","5","","I LOVE IT😀😀😀😀😀😀😀😀😀😀😀💜 MY FAVORITE",""
"1496120400000","1","","Every time i play it my hands get so tired that i loose 😞 Not a happy 🐰",""
"1496120400000","5","","How to play it yet but I think I like it and I don't have fun I've played something like this and I can't wait to try this one",""
"1496120400000","5","","Its great",""
"1496120400000","1","","Hated it",""
"1496120400000","2","","It keeps glitching!😣😣😣😣😣😣😣😠😠😡😠😠😠😠😠😠😬😬😬😩",""
"1496120400000","5","","Pretty good game",""
"1496120400000","5","","I love magic",""
"1496120400000","5","","Love this game because it let's me spend time equally, meaning I can talk to someone while doing this.",""
"1496120400000","5","","Great  job",""
"1496120400000","5","","I think it is cool",""
"1496120400000","5","","This is an amazing game 👌👏👍😘",""
"1496120400000","5","","Cumu",""
"1496120400000","5","","It is",""
"1496120400000","5","","Awesome...beyond awesome...the music is beautiful..i love the colours amd graphics too...keep it up",""
"1496120400000","4","","its so cute.. love it.. music thumbs up up up",""
"1496120400000","1","","This game sucks. Complete rippoff of cheetah games ""Piano Tiles 2""",""
"1496120400000","5","","I DON'T CARE I LOVE IT!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",""
"1496120400000","5","","I love this game it intertans me and it's very challenging l love it and I give it 5 stars thank you for making this wonderful hame😀😀😉😉😉",""
"1496120400000","5","","I think it is awesome",""
"1496120400000","5","","This game...♡",""
"1496120400000","5","","AMAZING CREDITS TO YOU MAGIC TILES!!",""
"1496120400000","4","","It's a great time killer but it can get frustrating sometimes because it says you didn't  hit a tile even though you did",""
"1496120400000","5","","Love it so much",""
"1496120400000","5","","Good😻     😻",""
"1496120400000","5","","Love it",""
"1496120400000","5","","Lol! I just love it...I play it when I am bored and it's just amazing",""
"1496120400000","5","","Awesome",""
"1496120400000","5","","I love it, it is so fun and challenging to if there were only one game in the world Thu would be this one...SO FUN!!!",""
"1496120400000","5","","Best piano game in my life",""
"1496120400000","5","","Love it",""
"1496120400000","5","","It's a lot of fun",""
"1496120400000","5","","It was awesome",""
"1496120400000","1","","It was stupid",""
"1496120400000","5","","Awesum",""
"1496120400000","5","","Ótimo game!  8.7/10",""
"1496120400000","5","","Love the game and I like how awesome and cool",""
"1496120400000","5","","Music tiles is so challenging",""
"1496120400000","5","","I like this app because of the music",""
"1496120400000","4","","This is just simply superb",""
"1496120400000","5","","I love it! It makes time go by quicker and it gets super adictive!",""
"1496120400000","5","","LOVE IT",""
"1496120400000","5","","I love it BC it challenges us",""
"1496120400000","5","","Its amazing for if your bored waiting for a bus or something a good 10/10 loved it",""
"1496120400000","5","","It's awesome",""
"1496120400000","1","","These piano tile games would be so much better of you had updated songs that people would actually want to learn to play on piano.",""
"1496120400000","5","","So 😎",""
"1496120400000","5","","It's super cool 😎",""
"1496120400000","5","","So beautiful",""
"1496120400000","5","","Amazing",""
"1496120400000","5","","It's really good",""
"1496120400000","5","","Good this is but......❤❤❤❤❤",""
"1496120400000","5","","Awesome",""
"1496120400000","5","","It as amzing",""
"1496120400000","5","","Loved this game and interesting 😊😘❤",""
"1496120400000","5","","Fck",""
"1495861200000","5","","Absolutely fabulous!!!!",""
"1495861200000","5","","I love it a lot make more",""
"1495861200000","5","","Love..love..love it ....the battle zone is very nice and I love the game",""
"1495861200000","5","","Awesome experience i love it",""
"1495861200000","1","","Eh...",""
"1495861200000","5","","Beautiful music and game mechanics fixed compared to magic tiles 2. I also enjoy the ambient background instruments when playing piano songs.",""
"1495861200000","5","","Super game i love it",""
"1495861200000","5","","Great.The music is amazing to listen to and it's great for my fingers in conclusion the game is outstanding.",""
"1495861200000","4","","Nice",""
"1495861200000","5","","Challenging  and rewarding",""
"1495861200000","5","","I think it is fun",""
"1495861200000","5","","Love this game best one yet so far love it",""
"1495861200000","5","","Grat game😃😃😃😃😃",""
"1495861200000","4","","I love this game.Its one of my favorite games!",""
"1495861200000","5","","Addicting gamr",""
"1495861200000","5","","Its the most amazing game to me right now and i think forever",""
"1495861200000","5","","All the music sounds pretty it almost makes me cry",""
"1495861200000","5","","I think this might be the most game I've ever played for so long  (I LOVE it)❤❤",""
"1495861200000","5","","Its gust prfic",""
"1495861200000","4","","Very entertaining",""
"1495861200000","5","","Ok",""
"1495861200000","5","","This app is absolutely amazing!",""
"1495861200000","5","","Third game is so",""
"1495861200000","5","","It is the bomb",""
"1495861200000","5","","This is a very good game but sometimes i hate it",""
"1495861200000","3","","I suppose it's challenging but at times it lags and kicks me out of the song.",""
"1495861200000","5","","Its cool  and fun",""
"1495861200000","5","","It is nice game",""
"1495861200000","5","","I just got this, and it is the best game I've ever played.💓💓💓💓💓💓💓💓💓 those who are looking for a great game this is the best for you.   😍😍😍😍😍😍😍😍💕💕💕💕❤❤❤❤❤💖💖💖💓💛💓💓💓💓💓💓💓💓💓💘💘💘💘💘😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍",""
"1495861200000","5","","everything's so awesome!! 😉😉😉",""
"1495861200000","5","","Thanks for the best game",""
"1495861200000","5","","Lovin the ad nut havent played the game",""
"1495861200000","5","","I luv it",""
"1495861200000","5","","You should get this app",""
"1495861200000","1","","Won't count my clicks sometimes",""
"1495861200000","5","","THIS APP IS AMAZING. FOR TIME KILLING 😛",""
"1495861200000","5","","Awesome game!!!",""
"1495861200000","1","","It kept glitching and every sense I downloaded it, it kept asking me questions",""
"1495861200000","5","","I love it",""
"1495861200000","5","","I love it 👍👍👍👍👍👍👍👍💚💛💜💚💛💜💚💜💛💚💛💛💛💚💛💜💘💘💘💘😃😃😃😃😃😃😃🐺🐺🐺🐇🐇🐇🐇",""
"1495861200000","1","","Was happy to find Piano Tiles in battle mode EXCEPT the game keeps booting me out in the middle of my battles! Uninstalled/reinstalled & still same problem 🙁Disappointed",""
"1495861200000","5","","It's awesome",""
"1495861200000","5","","AWESOME I love the music and great graphics very beautiful",""
"1495861200000","3","","It's just okay",""
"1495861200000","5","","It is good",""
"1495861200000","5","","I love it and the background all the differnt colors",""
"1495861200000","5","","Cool",""
"1495861200000","5","","This is a awesome game!",""
"1495861200000","1","","Horrible",""
"1495861200000","5","","Oh  my god  this  game  is  very  nice  I  love  this  game  it  is  very  nice  😘💗💖💕",""
"1495861200000","5","","Umm how to change our pictures and name ! And It should have a pause button too because of my itch and LOL😘",""
"1495861200000","5","","😅😅😃😍😍😍😍😍",""
"1495861200000","1","","*brings out giant clocl infront of green screen* it's time to STOP",""
"1495861200000","5","","I love the songs",""
"1495861200000","4","","it is very good",""
"1495861200000","5","","ADDICTIVE Very good game",""
"1495861200000","5","","Fun game would recommend to a friend",""
"1495861200000","5","","💜💝💗💗💓💓💝😙😉😀😁😊😃😏😍😄😚😌💜",""
"1495861200000","5","","It's AMAZING",""
"1495861200000","5","","L gane but to much ads",""
"1495861200000","5","","I love it.",""
"1495861200000","5","","I is a amazing game I love it",""
"1495861200000","5","","I play all of the magic tiles, and I LOVE them, keep up this awesome work!",""
"1495861200000","5","","Music",""
"1495861200000","4","","It's alright",""
"1495861200000","5","","It's my favourite game 😀",""
"1495861200000","5","","Good",""
"1495861200000","5","","Omg sooooooooooo cool😍😘😗😇😚😙😄😜😛😻",""
"1495861200000","5","","its sulerb",""
"1495861200000","5","","Love the game",""
"1495861200000","5","","You r dumb",""
"1495861200000","5","","Love it",""
"1495861200000","5","","Nothing else just download it and get the love with music.",""
"1495861200000","2","","stupid /boring",""
"1495861200000","5","","Lame",""
"1495861200000","5","","Best ever",""
"1495861200000","1","","Doesnt let u go at ur own pace u have 2 press buttons on a line",""
"1495861200000","5","","Amazing! I love how the songs are so melancholy.😌😌",""
"1495861200000","5","","I love this game so much the music is super relaxing and I can spend my time playing this when I need something to keep my mind of the time. This game is absolutely amazing you have to get it ❤👍",""
"1495861200000","3","","I think this game would be challenging but same time fun",""
"1495861200000","5","","I'm da master at this game",""
"1495861200000","5","","Enjoing Nice game✌",""
"1495861200000","5","","I love this game , thank you for inventing it.",""
"1495861200000","5","","Great game",""
"1495861200000","5","","I love it love it love it.",""
"1495861200000","5","","Ilove this",""
"1495861200000","4","","I like it a lot it is like a little work out for your hands.",""
"1495861200000","5","","I love it sooo much i could play it for the rest of my life",""
"1495861200000","5","","Addictive and fun",""
"1501218000000","5","","It's really 🆒",""
"1501218000000","5","","It's absolutely awesome!!😍😍",""
"1501218000000","5","","I think it's is nice.",""
"1501218000000","5","","Very good at this game",""
"1501218000000","5","","I love the music",""
"1501218000000","5","","The gameplay and graphics are super smooth, however, my only complaint is that if you are using a Samsung device with edge panels, sometimes you can tap the panel and not the tile causing you to lose. Overall though, the game is very addicting and with an amazing songbank to choose from, I would recommend this game to anyone with very agile fingers.",""
